id;display_number;finding;status;area_id;report_id
960;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;34
961;4;Ditemukan potensi akses atau sarang hama;3;1;34
962;5;Ditemukan sampah atau ceceran makanan;3;2;34
963;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;34
964;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;34
965;8;Terdapat sisa makanan di atas meja / lantai;3;3;34
966;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;34
967;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;34
968;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;34
969;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;34
970;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;34
971;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;34
972;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;34
973;16;Terdapat sisa makanan di area bumbu masak;3;5;34
974;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;34
975;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;34
976;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;34
977;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;34
978;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;34
979;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;34
980;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;34
981;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;34
982;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;34
983;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;34
984;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;34
985;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;34
986;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;34
987;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;35
988;2;Frekuensi pengangkutan sampah kurang;3;1;35
989;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;35
990;4;Ditemukan potensi akses atau sarang hama;3;1;35
991;5;Ditemukan sampah atau ceceran makanan;3;2;35
992;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;35
993;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;35
994;8;Terdapat sisa makanan di atas meja / lantai;3;3;35
995;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;35
996;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;35
997;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;35
998;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;35
999;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;35
1000;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;35
1001;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;35
1002;16;Terdapat sisa makanan di area bumbu masak;3;5;35
1003;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;35
1004;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;35
1005;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;35
1006;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;35
1007;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;35
1008;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;35
1009;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;35
1010;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;35
1011;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;35
1012;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;35
1013;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;35
1014;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;35
1015;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;35
1016;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;36
1017;2;Frekuensi pengangkutan sampah kurang;3;1;36
1018;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;36
1019;4;Ditemukan potensi akses atau sarang hama;3;1;36
1020;5;Ditemukan sampah atau ceceran makanan;3;2;36
1021;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;36
1022;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;36
1023;8;Terdapat sisa makanan di atas meja / lantai;3;3;36
1024;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;36
1025;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;36
1026;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;36
1027;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;36
1028;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;36
1029;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;36
1030;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;36
1031;16;Terdapat sisa makanan di area bumbu masak;3;5;36
1032;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;36
1033;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;36
1034;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;36
1035;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;36
1036;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;36
1037;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;36
1038;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;36
1039;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;36
1040;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;36
1041;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;36
1042;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;36
1043;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;36
1044;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;36
1045;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;37
1046;2;Frekuensi pengangkutan sampah kurang;3;1;37
1047;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;37
1048;4;Ditemukan potensi akses atau sarang hama;3;1;37
1049;5;Ditemukan sampah atau ceceran makanan;3;2;37
1050;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;37
1051;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;37
1052;8;Terdapat sisa makanan di atas meja / lantai;3;3;37
1053;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;37
1054;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;37
1055;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;37
1056;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;37
1057;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;37
1058;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;37
1059;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;37
1060;16;Terdapat sisa makanan di area bumbu masak;3;5;37
1061;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;37
1062;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;37
1063;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;37
1064;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;37
1065;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;37
1066;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;37
1067;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;37
1068;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;37
1069;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;37
1070;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;37
1071;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;37
1072;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;37
1073;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;37
1074;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;38
1075;2;Frekuensi pengangkutan sampah kurang;3;1;38
1076;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;38
1077;4;Ditemukan potensi akses atau sarang hama;3;1;38
1078;5;Ditemukan sampah atau ceceran makanan;3;2;38
1079;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;38
1080;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;38
1081;8;Terdapat sisa makanan di atas meja / lantai;3;3;38
1082;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;38
1083;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;38
1084;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;38
1085;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;38
1086;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;38
1087;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;38
1088;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;38
1089;16;Terdapat sisa makanan di area bumbu masak;3;5;38
1090;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;38
1091;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;38
1092;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;38
1093;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;38
1094;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;38
1095;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;38
1096;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;38
1097;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;38
1098;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;38
1099;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;38
1100;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;38
1101;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;38
1102;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;38
1103;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;39
1104;2;Frekuensi pengangkutan sampah kurang;3;1;39
1105;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;39
1106;4;Ditemukan potensi akses atau sarang hama;3;1;39
1107;5;Ditemukan sampah atau ceceran makanan;3;2;39
1108;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;39
1109;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;39
1110;8;Terdapat sisa makanan di atas meja / lantai;3;3;39
1111;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;39
1112;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;39
1113;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;39
1114;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;39
1115;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;39
1116;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;39
1117;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;39
1118;16;Terdapat sisa makanan di area bumbu masak;3;5;39
1119;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;39
1120;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;39
1121;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;39
1122;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;39
1123;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;39
1124;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;39
1125;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;39
1126;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;39
1127;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;39
1128;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;39
1129;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;39
1130;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;39
1131;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;39
1132;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;40
1133;2;Frekuensi pengangkutan sampah kurang;3;1;40
1134;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;40
1135;4;Ditemukan potensi akses atau sarang hama;3;1;40
1136;5;Ditemukan sampah atau ceceran makanan;3;2;40
1137;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;40
1138;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;40
1139;8;Terdapat sisa makanan di atas meja / lantai;3;3;40
1140;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;40
1141;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;40
1142;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;40
1143;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;40
1144;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;40
1145;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;40
1146;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;40
1147;16;Terdapat sisa makanan di area bumbu masak;3;5;40
1148;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;40
1149;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;40
1150;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;40
1151;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;40
1152;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;40
1153;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;40
1154;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;40
1155;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;40
1156;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;40
1157;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;40
1158;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;40
1159;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;40
1160;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;40
1161;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;41
1162;2;Frekuensi pengangkutan sampah kurang;3;1;41
1163;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;41
1164;4;Ditemukan potensi akses atau sarang hama;3;1;41
1165;5;Ditemukan sampah atau ceceran makanan;3;2;41
1166;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;41
1167;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;41
1168;8;Terdapat sisa makanan di atas meja / lantai;3;3;41
1169;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;41
1170;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;41
1171;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;41
1172;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;41
1173;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;41
1174;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;41
1175;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;41
